split,index,case_id,source,image_path,mask_path,image_exists,mask_exists,image_shape,mask_shape,image_dim0,image_dim1,image_dim2,mask_dim0,mask_dim1,mask_dim2,image_voxels,mask_voxels,image_spacing,mask_spacing,shape_match,has_label,positive_voxels,total_voxels,positive_ratio,error
test,24,CAD289,CAD,data\images\CAD289.nii.gz,data\masks\cyst_cad_289.nii.gz,True,True,256x256x58,256x256x58,256,256,58,256,256,58,3801088,3801088,1.32812x1.32812x4.4,1.32812x1.32812x4.4,True,True,3119,3801088,0.0008205545359644396,
test,25,CAD113,CAD,data\images\CAD113.nii.gz,data\masks\cyst_cad_113.nii.gz,True,True,256x256x32,256x256x32,256,256,32,256,256,32,2097152,2097152,1.09375x0.820312x4.4,1.09375x0.820312x4.4,True,True,3291,2097152,0.0015692710876464844,
test,26,NYU0104,NYU,data\images\NYU0104.nii.gz,data\masks\cyst_nyu_0104.nii.gz,True,True,320x320x45,320x320x45,320,320,45,320,320,45,4608000,4608000,1.09375x1.09375x6,1.09375x1.09375x6,True,True,1848,4608000,0.0004010416666666667,
test,27,CAD128,CAD,data\images\CAD128.nii.gz,data\masks\cyst_cad_128.nii.gz,True,True,256x256x35,256x256x35,256,256,35,256,256,35,2293760,2293760,1.09375x0.888672x4.4,1.09375x0.888672x4.4,True,True,2858,2293760,0.0012459891183035714,
test,28,NYU0118,NYU,data\images\NYU0118.nii.gz,data\masks\cyst_nyu_0118.nii.gz,True,True,512x480x47,512x480x47,512,480,47,512,480,47,11550720,11550720,0.78125x0.78125x4,0.78125x0.78125x4,True,True,7688,11550720,0.0006655862145390071,
test,29,CAD235,CAD,data\images\CAD235.nii.gz,data\masks\cyst_cad_235.nii.gz,True,True,256x256x34,256x256x34,256,256,34,256,256,34,2228224,2228224,1.09375x1.09375x4.39999,1.09375x1.09375x4.39999,True,True,3044,2228224,0.001366110409007353,
test,30,NU79,NU,data\images\NU79.nii.gz,data\masks\cyst_nu_79.nii.gz,True,True,320x280x54,320x280x54,320,280,54,320,280,54,4838400,4838400,1.15625x1.15625x5,1.15625x1.15625x5,True,True,673,4838400,0.0001390955687830688,
test,31,EMC097,EMC,data\images\EMC097.nii.gz,data\masks\cyst_emc_097.nii.gz,True,True,528x528x25,528x528x25,528,528,25,528,528,25,6969600,6969600,0.710227x0.710227x8,0.710227x0.710227x8,True,True,29467,6969600,0.004227932736455464,
test,32,IU13,IU,data\images\IU13.nii.gz,data\masks\cyst_iu_13.nii.gz,True,True,512x512x45,512x512x45,512,512,45,512,512,45,11796480,11796480,0.771484x0.771484x6.6,0.771484x0.771484x6.6,True,True,3858,11796480,0.00032704671223958334,
test,33,CAD249,CAD,data\images\CAD249.nii.gz,data\masks\cyst_cad_249.nii.gz,True,True,256x256x38,256x256x38,256,256,38,256,256,38,2490368,2490368,1.09375x1.09375x4.39999,1.09375x1.09375x4.39999,True,True,8201,2490368,0.0032930876079358554,
test,34,EMC014,EMC,data\images\EMC014.nii.gz,data\masks\cyst_emc_014.nii.gz,True,True,256x192x27,256x192x27,256,192,27,256,192,27,1327104,1327104,1.36719x1.36719x10.8,1.36719x1.36719x10.8,True,True,3443,1327104,0.0025943709008487653,
test,35,IU66,IU,data\images\IU66.nii.gz,data\masks\cyst_iu_66.nii.gz,True,True,512x512x38,512x512x38,512,512,38,512,512,38,9961472,9961472,0.771484x0.771484x6.6,0.771484x0.771484x6.6,True,True,2978,9961472,0.00029895180150082235,
test,36,MCF24,MCF,data\images\MCF24.nii.gz,data\masks\cyst_mcf_24.nii.gz,True,True,320x320x32,320x320x32,320,320,32,320,320,32,3276800,3276800,0.90625x0.90625x4.4,0.90625x0.90625x4.4,True,True,6908,3276800,0.002108154296875,
test,37,MCF12,MCF,data\images\MCF12.nii.gz,data\masks\cyst_mcf_12.nii.gz,True,True,320x320x34,320x320x34,320,320,34,320,320,34,3481600,3481600,0.9375x0.9375x4.4,0.9375x0.9375x4.4,True,True,6591,3481600,0.0018930951286764705,
test,38,NYU0133,NYU,data\images\NYU0133.nii.gz,data\masks\cyst_nyu_0133.nii.gz,True,True,512x512x60,512x512x60,512,512,60,512,512,60,15728640,15728640,0.8594x0.8594x4.4,0.8594x0.8594x4.4,True,True,3450,15728640,0.0002193450927734375,
test,39,NU164,NU,data\images\NU164.nii.gz,data\masks\cyst_nu_164.nii.gz,True,True,512x512x61,512x512x61,512,512,61,512,512,61,15990784,15990784,0.722656x0.722656x5,0.722656x0.722656x5,True,True,3201,15990784,0.00020017780241419057,
test,40,AHN48,AHN,data\images\AHN48.nii.gz,data\masks\cyst_ahn_48.nii.gz,True,True,512x512x36,512x512x36,512,512,36,512,512,36,9437184,9437184,0.683594x0.683594x6.5,0.683594x0.683594x6.5,True,True,12809,9437184,0.0013572904798719618,
test,41,NYU0045,NYU,data\images\NYU0045.nii.gz,data\masks\cyst_nyu_0045.nii.gz,True,True,320x320x33,320x320x33,320,320,33,320,320,33,3379200,3379200,1.01562x1.01562x6,1.01562x1.01562x6,True,True,992,3379200,0.00029356060606060605,
test,42,CAD151,CAD,data\images\CAD151.nii.gz,data\masks\cyst_cad_151.nii.gz,True,True,256x256x44,256x256x44,256,256,44,256,256,44,2883584,2883584,1.13281x1.13281x4.40001,1.13281x1.13281x4.40001,True,True,5964,2883584,0.0020682594992897725,
test,43,CAD246,CAD,data\images\CAD246.nii.gz,data\masks\cyst_cad_246.nii.gz,True,True,256x256x37,256x256x37,256,256,37,256,256,37,2424832,2424832,1.09375x1.09375x4.4,1.09375x1.09375x4.4,True,True,1663,2424832,0.0006858207084037162,
test,44,EMC077,EMC,data\images\EMC077.nii.gz,data\masks\cyst_emc_077.nii.gz,True,True,512x512x32,512x512x32,512,512,32,512,512,32,8388608,8388608,0.9375x0.9375x6.0747,0.9375x0.9375x6.0747,True,True,185,8388608,2.205371856689453e-05,
test,45,NU141,NU,data\images\NU141.nii.gz,data\masks\cyst_nu_141.nii.gz,True,True,512x512x56,512x512x56,512,512,56,512,512,56,14680064,14680064,0.6055x0.6055x7.00001,0.6055x0.6055x7.00001,True,True,5283,14680064,0.0003598758152553013,
test,46,EMC043,EMC,data\images\EMC043.nii.gz,data\masks\cyst_emc_043.nii.gz,True,True,512x352x24,512x352x24,512,352,24,512,352,24,4325376,4325376,0.703125x0.703125x8.8,0.703125x0.703125x8.8,True,True,2369,4325376,0.0005476980498342803,
test,47,NU184,NU,data\images\NU184.nii.gz,data\masks\cyst_nu_184.nii.gz,True,True,320x296x54,320x296x54,320,296,54,320,296,54,5114880,5114880,1.1875x1.1875x5,1.1875x1.1875x5,True,True,75,5114880,1.46631006006006e-05,
test,48,NU71,NU,data\images\NU71.nii.gz,data\masks\cyst_nu_71.nii.gz,True,True,256x208x55,256x208x55,256,208,55,256,208,55,2928640,2928640,1.5625x1.5625x5,1.5625x1.5625x5,True,True,66,2928640,2.2536057692307694e-05,
test,49,NYU0025,NYU,data\images\NYU0025.nii.gz,data\masks\cyst_nyu_0025.nii.gz,True,True,320x320x46,320x320x46,320,320,46,320,320,46,4710400,4710400,1.09375x1.09375x5.99999,1.09375x1.09375x5.99999,True,True,6953,4710400,0.0014760954483695652,
test,50,IU76,IU,data\images\IU76.nii.gz,data\masks\cyst_iu_76.nii.gz,True,True,512x416x36,512x416x36,512,416,36,512,416,36,7667712,7667712,0.703125x0.703125x6.6,0.703125x0.703125x6.6,True,True,4425,7667712,0.000577095227363782,
test,51,NYU0076,NYU,data\images\NYU0076.nii.gz,data\masks\cyst_nyu_0076.nii.gz,True,True,320x270x40,320x270x40,320,270,40,320,270,40,3456000,3456000,1.09375x1.09375x6,1.09375x1.09375x6,True,True,16,3456000,4.6296296296296296e-06,
test,52,MCA10,MCA,data\images\MCA10.nii.gz,data\masks\cyst_mca_10.nii.gz,True,True,512x512x28,512x512x28,512,512,28,512,512,28,7340032,7340032,0.7031x0.7031x9,0.7031x0.7031x9,True,True,1197,7340032,0.00016307830810546875,
test,53,CAD110,CAD,data\images\CAD110.nii.gz,data\masks\cyst_cad_110.nii.gz,True,True,256x256x33,256x256x33,256,256,33,256,256,33,2162688,2162688,1.17188x1.17188x4.4,1.17188x1.17188x4.4,True,True,2092,2162688,0.0009673147490530303,
test,54,IU61,IU,data\images\IU61.nii.gz,data\masks\cyst_iu_61.nii.gz,True,True,512x416x40,512x416x40,512,416,40,512,416,40,8519680,8519680,0.703125x0.703125x6.6,0.703125x0.703125x6.6,True,True,772,8519680,9.061373197115385e-05,
test,55,NU28,NU,data\images\NU28.nii.gz,data\masks\cyst_nu_28.nii.gz,True,True,320x260x45,320x260x45,320,260,45,320,260,45,3744000,3744000,1.1875x1.1875x6,1.1875x1.1875x6,True,True,69,3744000,1.842948717948718e-05,
test,56,NYU0064,NYU,data\images\NYU0064.nii.gz,data\masks\cyst_nyu_0064.nii.gz,True,True,320x244x26,320x244x26,320,244,26,320,244,26,2030080,2030080,1.25x1.25x7.8,1.25x1.25x7.8,True,True,410,2030080,0.0002019624842370744,
test,57,NU188,NU,data\images\NU188.nii.gz,data\masks\cyst_nu_188.nii.gz,True,True,320x220x45,320x220x45,320,220,45,320,220,45,3168000,3168000,1.25x1.25x6,1.25x1.25x6,True,True,81,3168000,2.5568181818181817e-05,
test,58,NYU0082,NYU,data\images\NYU0082.nii.gz,data\masks\cyst_nyu_0082.nii.gz,True,True,320x320x40,320x320x40,320,320,40,320,320,40,4096000,4096000,1.09375x1.09375x6,1.09375x1.09375x6,True,True,917,4096000,0.000223876953125,
test,59,MCF05,MCF,data\images\MCF05.nii.gz,data\masks\cyst_mcf_05.nii.gz,True,True,320x320x38,320x320x38,320,320,38,320,320,38,3891200,3891200,0.90625x0.90625x4.4,0.90625x0.90625x4.4,True,True,23142,3891200,0.005947265625,
test,60,CAD222,CAD,data\images\CAD222.nii.gz,data\masks\cyst_cad_222.nii.gz,True,True,256x256x32,256x256x32,256,256,32,256,256,32,2097152,2097152,1.09375x1.09375x4.4,1.09375x1.09375x4.4,True,True,8491,2097152,0.004048824310302734,
test,61,NU03,NU,data\images\NU03.nii.gz,data\masks\cyst_nu_03.nii.gz,True,True,320x320x48,320x320x48,320,320,48,320,320,48,4915200,4915200,1.09375x1.09375x5,1.09375x1.09375x5,True,True,362,4915200,7.364908854166667e-05,
test,62,NU116,NU,data\images\NU116.nii.gz,data\masks\cyst_nu_116.nii.gz,True,True,256x256x48,256x256x48,256,256,48,256,256,48,3145728,3145728,1.44531x1.44531x5,1.44531x1.44531x5,True,True,114,3145728,3.62396240234375e-05,
test,63,CAD218,CAD,data\images\CAD218.nii.gz,data\masks\cyst_cad_218.nii.gz,True,True,256x256x36,256x256x36,256,256,36,256,256,36,2359296,2359296,1.17188x1.17188x4.95,1.17188x1.17188x4.95,True,True,16608,2359296,0.007039388020833333,
test,64,NU152,NU,data\images\NU152.nii.gz,data\masks\cyst_nu_152.nii.gz,True,True,512x512x32,512x512x32,512,512,32,512,512,32,8388608,8388608,0.7813x0.7813x7.00001,0.7813x0.7813x7.00001,True,True,291,8388608,3.4689903259277344e-05,
test,65,MCF27,MCF,data\images\MCF27.nii.gz,data\masks\cyst_mcf_27.nii.gz,True,True,320x320x40,320x320x40,320,320,40,320,320,40,4096000,4096000,0.90625x0.90625x4.4,0.90625x0.90625x4.4,True,True,45672,4096000,0.011150390625,
test,66,CAD262,CAD,data\images\CAD262.nii.gz,data\masks\cyst_cad_262.nii.gz,True,True,256x256x36,256x256x36,256,256,36,256,256,36,2359296,2359296,1.09375x1.09375x4.4,1.09375x1.09375x4.4,True,True,2092,2359296,0.0008867051866319445,
test,67,NU150,NU,data\images\NU150.nii.gz,data\masks\cyst_nu_150.nii.gz,True,True,320x260x36,320x260x36,320,260,36,320,260,36,2995200,2995200,1.1875x1.1875x6.6,1.1875x1.1875x6.6,True,True,784,2995200,0.00026175213675213677,
test,68,CAD141,CAD,data\images\CAD141.nii.gz,data\masks\cyst_cad_141.nii.gz,True,True,256x256x30,256x256x30,256,256,30,256,256,30,1966080,1966080,1.09375x0.837402x4.4,1.09375x0.837402x4.4,True,True,615,1966080,0.00031280517578125,
test,69,NU166,NU,data\images\NU166.nii.gz,data\masks\cyst_nu_166.nii.gz,True,True,320x270x51,320x270x51,320,270,51,320,270,51,4406400,4406400,0.9375x0.9375x4.8,0.9375x0.9375x4.8,True,True,466,4406400,0.00010575526506899055,
test,70,NYU0097,NYU,data\images\NYU0097.nii.gz,data\masks\cyst_nyu_0097.nii.gz,True,True,256x256x45,256x256x45,256,256,45,256,256,45,2949120,2949120,1.36719x1.36719x4.4,1.36719x1.36719x4.4,True,True,136,2949120,4.611545138888889e-05,
test,71,CAD241,CAD,data\images\CAD241.nii.gz,data\masks\cyst_cad_241.nii.gz,True,True,256x256x32,256x256x32,256,256,32,256,256,32,2097152,2097152,1.01562x1.01562x4.4,1.01562x1.01562x4.4,True,True,2382,2097152,0.0011358261108398438,
test,72,NU154,NU,data\images\NU154.nii.gz,data\masks\cyst_nu_154.nii.gz,True,True,512x512x50,512x512x50,512,512,50,512,512,50,13107200,13107200,0.664062x0.664062x5,0.664062x0.664062x5,True,True,912,13107200,6.9580078125e-05,
test,73,NYU0023,NYU,data\images\NYU0023.nii.gz,data\masks\cyst_nyu_0023.nii.gz,True,True,320x220x40,320x220x40,320,220,40,320,220,40,2816000,2816000,1.09375x1.09375x6.00001,1.09375x1.09375x6.00001,True,True,72,2816000,2.5568181818181817e-05,
